Datetime,CO,NO,O3,H2S,NO2,SO2,NOX,Glob_rad,Net_rad,PM10,Pressure,Rain,Rel_hum,Temp,Wind_dir,Wind_speed
2009-02-12 14:00:00,0.0,1.0,63.0,0.0,1.0,1.0,1.0,702.0,334.0,34.0,970.0,0.0,31.0,31.5,106.0,0.679999
2009-02-12 15:00:00,0.0,0.0,55.0,0.0,1.0,0.0,1.0,572.0,265.0,46.0,969.0,0.0,30.0,32.0,97.0,0.45
2009-02-12 16:00:00,0.0,1.0,62.0,0.0,1.0,0.0,2.0,345.0,165.0,52.0,968.0,0.0,30.0,31.9,79.0,0.35
2009-02-12 17:00:00,0.05,2.0,60.0,0.0,2.0,0.0,4.0,190.0,77.0,29.0,968.0,0.0,33.0,31.1,98.0,0.17
2009-02-12 18:00:00,0.02,1.0,58.0,0.0,1.0,0.0,2.0,52.0,-6.0,61.0,968.0,0.0,32.0,29.8,104.0,0.2
2009-02-12 19:00:00,0.15,2.0,51.0,0.0,2.0,1.0,4.0,4.0,-29.0,70.0,969.0,0.0,36.0,27.4,112.0,0.11
2009-02-12 20:00:00,0.24,3.0,36.0,0.0,4.0,0.0,7.0,2.0,-29.0,83.0,969.0,0.0,41.0,24.4,193.0,0.03
2009-02-12 21:00:00,0.32,3.0,31.0,0.0,4.0,1.0,7.0,0.0,-29.0,94.0,969.0,0.0,41.0,23.5,131.0,0.05
2009-02-12 22:00:00,0.32,3.0,29.0,0.0,3.0,1.0,6.0,0.0,-30.0,100.0,970.0,0.0,40.0,23.6,131.0,0.19
2009-02-12 23:00:00,0.36,2.0,26.0,0.0,3.0,1.0,6.0,0.0,-31.0,82.0,970.0,0.0,41.0,22.5,110.0,0.11
2009-02-13 00:00:00,,,,,,,,,,,,,,,,
2009-02-13 01:00:00,0.32,2.0,25.0,0.0,3.0,0.0,5.0,0.0,-33.0,87.0,970.0,0.0,42.0,22.4,197.0,0.0699999
2009-02-13 02:00:00,0.39,2.0,17.0,0.0,3.0,0.0,5.0,2.0,-33.0,81.0,970.0,0.0,53.0,19.0,250.0,0.00999999
2009-02-13 03:00:00,0.44,2.0,15.0,0.0,3.0,1.0,5.0,1.0,-33.0,95.0,970.0,0.0,58.0,17.3,183.0,0.00999999
2009-02-13 04:00:00,0.44,2.0,16.0,0.0,3.0,0.0,5.0,1.0,-33.0,97.0,970.0,0.0,60.0,16.8,150.0,0.00999999
2009-02-13 05:00:00,0.41,2.0,16.0,0.0,2.0,0.0,4.0,1.0,-34.0,87.0,970.0,0.0,62.0,16.0,171.0,0.03
2009-02-13 06:00:00,0.31,2.0,16.0,0.0,2.0,0.0,3.0,1.0,-34.0,90.0,970.0,0.0,65.0,15.7,132.0,0.04
2009-02-13 07:00:00,0.39,2.0,17.0,0.0,3.0,0.0,5.0,2.0,-31.0,100.0,971.0,0.0,66.0,15.5,113.0,0.03
2009-02-13 08:00:00,0.599999,6.0,13.0,0.0,4.0,0.0,10.0,93.0,-4.0,106.0,972.0,0.0,65.0,17.0,180.0,0.00999999
2009-02-13 09:00:00,0.799999,16.0,11.0,0.0,6.0,0.0,21.0,274.0,79.0,123.0,973.0,0.0,54.0,21.8,111.0,0.04
2009-02-13 10:00:00,0.44,3.0,35.0,0.0,3.0,0.0,6.0,508.0,233.0,150.0,973.0,0.0,40.0,26.4,100.0,0.0999999
2009-02-13 11:00:00,,1.0,,0.0,1.0,0.0,2.0,681.0,329.0,103.0,973.0,0.0,33.0,29.8,92.0,0.2
2009-02-13 12:00:00,0.0,1.0,57.0,0.0,1.0,,1.0,822.0,370.0,105.0,972.0,0.0,26.0,30.9,87.0,0.2
2009-02-13 13:00:00,0.0,1.0,63.0,,2.0,1.0,3.0,782.0,385.0,80.0,971.0,0.0,25.0,31.9,101.0,0.52
2009-02-13 14:00:00,0.0,,65.0,1.0,,1.0,,804.0,381.0,60.0,970.0,0.0,23.0,32.4,101.0,0.61
2009-02-13 15:00:00,0.0,0.0,62.0,0.0,1.0,0.0,1.0,679.0,308.0,60.0,969.0,0.0,21.0,33.0,97.0,0.23
2009-02-13 16:00:00,0.0,0.0,73.0,0.0,1.0,0.0,1.0,391.0,219.0,63.0,968.0,0.0,22.0,32.3,86.0,0.36
2009-02-13 17:00:00,0.0,0.0,80.0,0.0,1.0,0.0,2.0,178.0,70.0,38.0,968.0,0.0,23.0,31.5,101.0,0.22
2009-02-13 18:00:00,0.27,3.0,74.0,0.0,4.0,1.0,7.0,43.0,-16.0,49.0,968.0,0.0,24.0,29.6,138.0,0.29
2009-02-13 19:00:00,0.87,7.0,53.0,0.0,8.0,4.0,15.0,4.0,-35.0,81.0,969.0,0.0,28.0,27.0,105.0,0.52
2009-02-13 20:00:00,0.549999,5.0,60.0,0.0,5.0,3.0,10.0,1.0,-35.0,191.0,969.0,0.0,30.0,26.6,116.0,0.23
2009-02-13 21:00:00,1.25,10.0,30.0,0.0,10.0,4.0,20.0,3.0,-33.0,155.0,970.0,0.0,35.0,23.2,170.0,0.13
2009-02-13 22:00:00,1.37,11.0,18.0,0.0,10.0,2.0,21.0,0.0,-32.0,181.0,970.0,0.0,39.0,21.1,117.0,0.23
2009-02-13 23:00:00,1.47,9.0,20.0,0.0,9.0,3.0,18.0,2.0,-32.0,242.0,971.0,0.0,40.0,20.6,99.0,0.0799999
2009-02-14 00:00:00,,,,,,,,,,,,,,,,
2009-02-14 01:00:00,1.73,10.0,10.0,0.0,10.0,3.0,20.0,1.0,-32.0,297.0,971.0,0.0,48.0,17.7,150.0,0.0699999
2009-02-14 02:00:00,1.62,10.0,7.0,0.0,9.0,3.0,19.0,0.0,-32.0,340.0,970.0,0.0,54.0,16.2,242.0,0.00999999
2009-02-14 03:00:00,1.45,17.0,5.0,0.0,9.0,2.0,26.0,0.0,-33.0,339.0,970.0,0.0,57.0,15.3,208.0,0.00999999
2009-02-14 04:00:00,1.49,28.0,4.0,0.0,10.0,1.0,38.0,0.0,-33.0,375.0,970.0,0.0,61.0,14.6,178.0,0.0
2009-02-14 05:00:00,1.42,18.0,4.0,0.0,9.0,1.0,27.0,0.0,-33.0,410.0,970.0,0.0,62.0,14.2,173.0,0.00999999
2009-02-14 06:00:00,1.37,9.0,6.0,0.0,6.0,0.0,15.0,0.0,-33.0,411.0,970.0,0.0,64.0,13.4,161.0,0.0
2009-02-14 07:00:00,1.5,8.0,5.0,0.0,6.0,0.0,14.0,1.0,-32.0,366.0,971.0,0.0,66.0,13.1,148.0,0.00999999
2009-02-14 08:00:00,1.54,8.0,5.0,0.0,5.0,0.0,12.0,61.0,-13.0,332.0,972.0,0.0,66.0,13.8,208.0,0.0
2009-02-14 09:00:00,1.83,18.0,6.0,0.0,9.0,1.0,27.0,212.0,62.0,325.0,973.0,0.0,60.0,17.3,162.0,0.00999999
2009-02-14 10:00:00,1.85,19.0,18.0,0.0,13.0,1.0,32.0,406.0,174.0,358.0,973.0,0.0,47.0,22.2,110.0,0.03
2009-02-14 11:00:00,1.5,7.0,53.0,0.0,7.0,2.0,14.0,540.0,248.0,505.0,973.0,0.0,36.0,26.6,100.0,0.0799999
2009-02-14 12:00:00,,3.0,,0.0,3.0,1.0,6.0,712.0,321.0,439.0,972.0,0.0,29.0,29.6,109.0,0.13
2009-02-14 13:00:00,0.0,1.0,68.0,0.0,2.0,,3.0,761.0,374.0,345.0,971.0,0.0,27.0,31.5,140.0,0.27
2009-02-14 14:00:00,0.0,1.0,72.0,,1.0,1.0,3.0,735.0,339.0,96.0,970.0,0.0,24.0,32.6,97.0,0.26
2009-02-14 15:00:00,0.0,,66.0,0.0,,1.0,,664.0,303.0,69.0,969.0,0.0,23.0,34.0,102.0,0.23
2009-02-14 16:00:00,0.02,1.0,76.0,0.0,1.0,0.0,2.0,385.0,224.0,76.0,968.0,0.0,22.0,33.7,86.0,0.17
2009-02-14 17:00:00,0.0,1.0,91.0,0.0,1.0,1.0,3.0,167.0,58.0,40.0,968.0,0.0,23.0,32.5,111.0,0.0999999
2009-02-14 18:00:00,0.17,2.0,99.0,0.0,2.0,0.0,3.0,45.0,-12.0,62.0,968.0,0.0,31.0,29.5,133.0,0.03
2009-02-14 19:00:00,0.65,3.0,66.0,0.0,4.0,2.0,7.0,5.0,-30.0,85.0,968.0,0.0,38.0,25.3,135.0,0.00999999
2009-02-14 20:00:00,0.839999,5.0,58.0,0.0,5.0,2.0,9.0,1.0,-31.0,164.0,969.0,0.0,39.0,23.2,161.0,0.03
2009-02-14 21:00:00,0.669999,3.0,63.0,0.0,4.0,2.0,7.0,0.0,-29.0,189.0,969.0,0.0,41.0,22.5,177.0,0.00999999
2009-02-14 22:00:00,0.82,4.0,51.0,0.0,4.0,1.0,9.0,0.0,-29.0,184.0,970.0,0.0,45.0,21.0,32.0,0.00999999
2009-02-14 23:00:00,0.75,4.0,44.0,0.0,4.0,1.0,8.0,0.0,-29.0,186.0,970.0,0.0,49.0,19.7,176.0,0.03
2009-02-15 00:00:00,,,,,,,,,,,,,,,,
2009-02-15 01:00:00,1.01,4.0,31.0,0.0,4.0,1.0,8.0,0.0,-30.0,191.0,971.0,0.0,57.0,17.6,251.0,0.00999999
2009-02-15 02:00:00,1.04,8.0,18.0,0.0,8.0,1.0,15.0,0.0,-30.0,220.0,970.0,0.0,60.0,16.8,273.0,0.00999999
2009-02-15 03:00:00,1.18,10.0,13.0,0.0,9.0,1.0,19.0,0.0,-31.0,270.0,970.0,0.0,63.0,16.1,270.0,0.00999999
2009-02-15 04:00:00,1.35,17.0,5.0,0.0,12.0,1.0,28.0,0.0,-30.0,315.0,970.0,0.0,68.0,15.4,207.0,0.0
2009-02-15 05:00:00,1.15,9.0,10.0,0.0,8.0,0.0,17.0,0.0,-31.0,400.0,970.0,0.0,69.0,14.9,224.0,0.00999999
2009-02-15 06:00:00,1.16,13.0,5.0,0.0,9.0,0.0,22.0,0.0,-31.0,366.0,971.0,0.0,72.0,14.5,131.0,0.00999999
2009-02-15 07:00:00,1.06,6.0,8.0,0.0,6.0,0.0,12.0,1.0,-30.0,362.0,971.0,0.0,73.0,14.1,182.0,0.00999999
2009-02-15 08:00:00,1.33,7.0,12.0,0.0,6.0,0.0,13.0,56.0,-11.0,233.0,972.0,0.0,71.0,14.8,209.0,0.0
2009-02-15 09:00:00,1.45,14.0,8.0,0.0,8.0,1.0,22.0,203.0,62.0,289.0,973.0,0.0,64.0,18.7,139.0,0.00999999
2009-02-15 10:00:00,1.71,11.0,22.0,0.0,8.0,0.0,19.0,380.0,160.0,311.0,973.0,0.0,52.0,23.2,117.0,0.00999999
2009-02-15 11:00:00,1.26,5.0,47.0,0.0,4.0,1.0,8.0,518.0,236.0,394.0,974.0,0.0,39.0,27.3,121.0,0.17
2009-02-15 12:00:00,1.01,3.0,59.0,0.0,3.0,1.0,6.0,602.0,271.0,349.0,973.0,0.0,34.0,29.8,104.0,0.19
2009-02-15 13:00:00,,3.0,,0.0,2.0,1.0,5.0,599.0,291.0,313.0,972.0,0.0,32.0,31.5,101.0,0.17
2009-02-15 14:00:00,0.509999,2.0,70.0,0.0,2.0,,4.0,635.0,300.0,212.0,971.0,0.0,29.0,32.7,104.0,0.26
2009-02-15 15:00:00,0.24,2.0,75.0,,2.0,1.0,4.0,553.0,250.0,183.0,970.0,0.0,28.0,33.3,127.0,0.3
2009-02-15 16:00:00,0.39,,83.0,0.0,,0.0,,345.0,175.0,172.0,969.0,0.0,29.0,33.1,99.0,0.39
2009-02-15 17:00:00,0.29,2.0,91.0,0.0,2.0,0.0,3.0,153.0,47.0,112.0,969.0,0.0,31.0,32.3,107.0,0.29
2009-02-15 18:00:00,0.36,2.0,75.0,0.0,2.0,0.0,4.0,46.0,-10.0,135.0,969.0,0.0,39.0,29.8,123.0,0.19
2009-02-15 19:00:00,0.41,2.0,73.0,0.0,2.0,1.0,4.0,4.0,-29.0,136.0,970.0,0.0,43.0,26.8,123.0,0.13
2009-02-15 20:00:00,0.44,2.0,64.0,0.0,2.0,0.0,3.0,1.0,-29.0,103.0,970.0,0.0,48.0,24.6,189.0,0.00999999
2009-02-15 21:00:00,0.36,1.0,58.0,0.0,1.0,0.0,2.0,0.0,-27.0,121.0,971.0,0.0,52.0,23.0,200.0,0.00999999
2009-02-15 22:00:00,0.36,1.0,57.0,0.0,1.0,0.0,2.0,1.0,-27.0,122.0,972.0,0.0,54.0,21.6,182.0,0.0
2009-02-15 23:00:00,0.46,2.0,53.0,0.0,2.0,0.0,4.0,0.0,-28.0,105.0,972.0,0.0,58.0,20.3,206.0,0.0
2009-02-16 00:00:00,,,,,,,,,,,,,,,,
2009-02-16 01:00:00,0.509999,2.0,43.0,0.0,3.0,0.0,5.0,0.0,-28.0,139.0,972.0,0.0,63.0,18.9,190.0,0.0
2009-02-16 02:00:00,0.58,4.0,32.0,0.0,4.0,1.0,8.0,0.0,-28.0,149.0,972.0,0.0,67.0,18.2,226.0,0.0
2009-02-16 03:00:00,0.62,6.0,17.0,0.0,6.0,0.0,12.0,0.0,-29.0,191.0,972.0,0.0,72.0,17.2,216.0,0.0
2009-02-16 04:00:00,0.77,10.0,6.0,0.0,9.0,0.0,19.0,0.0,-29.0,226.0,972.0,0.0,75.0,16.6,141.0,0.00999999
2009-02-16 05:00:00,0.65,6.0,16.0,0.0,6.0,0.0,12.0,0.0,-29.0,290.0,972.0,0.0,77.0,16.1,176.0,0.00999999
2009-02-16 06:00:00,0.669999,7.0,16.0,0.0,6.0,0.0,13.0,0.0,-30.0,252.0,972.0,0.0,79.0,15.8,198.0,0.0
2009-02-16 07:00:00,0.889999,11.0,7.0,0.0,8.0,0.0,19.0,1.0,-28.0,254.0,973.0,0.0,82.0,15.4,212.0,0.00999999
2009-02-16 08:00:00,0.919999,5.0,17.0,0.0,5.0,0.0,10.0,57.0,-8.0,253.0,974.0,0.0,79.0,16.3,198.0,0.00999999
2009-02-16 09:00:00,1.13,16.0,6.0,0.0,7.0,0.0,23.0,209.0,67.0,251.0,975.0,0.0,72.0,19.4,205.0,0.0
2009-02-16 10:00:00,1.06,15.0,16.0,0.0,8.0,1.0,23.0,421.0,181.0,269.0,976.0,0.0,57.0,24.0,98.0,0.0799999
2009-02-16 11:00:00,0.74,5.0,44.0,0.0,4.0,0.0,9.0,573.0,269.0,264.0,976.0,0.0,43.0,28.3,96.0,0.16
2009-02-16 12:00:00,0.15,2.0,54.0,0.0,1.0,0.0,3.0,695.0,326.0,255.0,975.0,0.0,37.0,30.2,120.0,0.23
2009-02-16 13:00:00,0.0,1.0,59.0,0.0,1.0,1.0,3.0,690.0,346.0,221.0,974.0,0.0,34.0,32.4,120.0,0.17
2009-02-16 14:00:00,,1.0,,0.0,1.0,1.0,2.0,663.0,316.0,110.0,973.0,0.0,31.0,33.8,100.0,0.23
2009-02-16 15:00:00,0.0,1.0,80.0,0.0,1.0,,2.0,625.0,289.0,116.0,972.0,0.0,27.0,34.9,127.0,0.16
2009-02-16 16:00:00,0.0,1.0,76.0,,1.0,0.0,2.0,373.0,207.0,109.0,971.0,0.0,26.0,34.9,126.0,0.22
2009-02-16 17:00:00,0.0,,81.0,0.0,,0.0,,176.0,59.0,64.0,971.0,0.0,28.0,33.5,108.0,0.22
2009-02-16 18:00:00,0.0,2.0,82.0,0.0,2.0,0.0,4.0,50.0,-8.0,80.0,971.0,0.0,31.0,31.3,130.0,0.16
2009-02-16 19:00:00,0.02,2.0,68.0,0.0,2.0,0.0,4.0,6.0,-28.0,89.0,972.0,0.0,38.0,26.8,115.0,0.03
2009-02-16 20:00:00,0.14,2.0,62.0,0.0,2.0,1.0,5.0,0.0,-28.0,112.0,972.0,0.0,38.0,24.5,115.0,0.04
2009-02-16 21:00:00,0.03,2.0,51.0,0.0,2.0,0.0,3.0,1.0,-29.0,116.0,973.0,0.0,39.0,22.3,159.0,0.0
2009-02-16 22:00:00,0.05,4.0,40.0,0.0,3.0,0.0,7.0,1.0,-30.0,109.0,973.0,0.0,42.0,20.7,170.0,0.00999999
2009-02-16 23:00:00,0.14,3.0,36.0,0.0,3.0,0.0,6.0,0.0,-30.0,119.0,973.0,0.0,47.0,19.3,120.0,0.03
2009-02-17 00:00:00,,,,,,,,,,,,,,,,
2009-02-17 01:00:00,0.17,1.0,43.0,0.0,2.0,1.0,3.0,0.0,-29.0,130.0,973.0,0.0,51.0,18.0,253.0,0.0
2009-02-17 02:00:00,0.14,2.0,34.0,0.0,3.0,0.0,5.0,0.0,-30.0,129.0,973.0,0.0,57.0,17.4,215.0,0.00999999
2009-02-17 03:00:00,0.17,3.0,26.0,0.0,3.0,0.0,5.0,0.0,-30.0,169.0,973.0,0.0,61.0,16.4,207.0,0.00999999
2009-02-17 04:00:00,0.5,2.0,26.0,0.0,2.0,0.0,5.0,0.0,-30.0,170.0,973.0,0.0,67.0,15.8,175.0,0.00999999
2009-02-17 05:00:00,0.46,2.0,24.0,0.0,2.0,0.0,5.0,0.0,-29.0,183.0,973.0,0.0,68.0,15.5,155.0,0.0
2009-02-17 06:00:00,0.58,4.0,19.0,0.0,3.0,0.0,7.0,0.0,-30.0,203.0,973.0,0.0,68.0,15.0,117.0,0.00999999
2009-02-17 07:00:00,0.599999,6.0,12.0,0.0,5.0,0.0,11.0,2.0,-29.0,208.0,974.0,0.0,70.0,14.8,181.0,0.0
2009-02-17 08:00:00,0.82,20.0,4.0,0.0,7.0,0.0,27.0,60.0,-7.0,252.0,975.0,0.0,71.0,15.3,100.0,0.00999999
2009-02-17 09:00:00,1.11,36.0,3.0,0.0,10.0,1.0,46.0,223.0,72.0,340.0,975.0,0.0,64.0,19.3,163.0,0.00999999
2009-02-17 10:00:00,0.959999,18.0,20.0,0.0,9.0,1.0,27.0,424.0,181.0,369.0,976.0,0.0,49.0,24.2,142.0,0.00999999
2009-02-17 11:00:00,0.58,4.0,51.0,0.0,4.0,2.0,8.0,556.0,260.0,304.0,976.0,0.0,36.0,28.2,99.0,0.0699999
2009-02-17 12:00:00,0.36,3.0,63.0,0.0,2.0,1.0,5.0,681.0,319.0,250.0,975.0,0.0,33.0,31.3,103.0,0.11
2009-02-17 13:00:00,0.26,1.0,72.0,0.0,2.0,1.0,3.0,697.0,352.0,222.0,974.0,0.0,30.0,33.2,113.0,0.14
2009-02-17 14:00:00,0.0699999,1.0,81.0,0.0,1.0,1.0,2.0,691.0,329.0,130.0,972.0,0.0,28.0,35.0,104.0,0.19
2009-02-17 15:00:00,,1.0,,0.0,1.0,1.0,2.0,600.0,271.0,118.0,971.0,0.0,27.0,35.5,100.0,0.14
2009-02-17 16:00:00,0.0999999,1.0,77.0,0.0,1.0,,2.0,355.0,197.0,119.0,971.0,0.0,25.0,35.5,77.0,0.22
2009-02-17 17:00:00,0.21,1.0,97.0,,1.0,0.0,3.0,145.0,45.0,107.0,970.0,0.0,30.0,33.8,104.0,0.0799999
2009-02-17 18:00:00,0.31,,95.0,0.0,,0.0,,44.0,-7.0,115.0,970.0,0.0,36.0,31.0,128.0,0.03
2009-02-17 19:00:00,0.39,2.0,69.0,0.0,2.0,1.0,4.0,6.0,-25.0,126.0,971.0,0.0,41.0,27.1,107.0,0.05
2009-02-17 20:00:00,0.5,2.0,61.0,0.0,2.0,1.0,4.0,1.0,-25.0,123.0,971.0,0.0,45.0,24.7,147.0,0.03
2009-02-17 21:00:00,0.62,8.0,40.0,0.0,7.0,0.0,15.0,0.0,-25.0,131.0,972.0,0.0,48.0,23.1,109.0,0.00999999
2009-02-17 22:00:00,0.38,5.0,50.0,0.0,3.0,0.0,8.0,1.0,-25.0,146.0,972.0,0.0,51.0,22.6,295.0,0.00999999
2009-02-17 23:00:00,0.46,9.0,31.0,0.0,7.0,1.0,16.0,1.0,-26.0,158.0,973.0,0.0,54.0,21.9,119.0,0.00999999
2009-02-18 00:00:00,,,,,,,,,,,,,,,,
2009-02-18 01:00:00,0.629999,8.0,16.0,0.0,7.0,0.0,15.0,1.0,-26.0,217.0,973.0,0.0,61.0,19.8,217.0,0.00999999
2009-02-18 02:00:00,0.549999,6.0,19.0,0.0,6.0,1.0,12.0,0.0,-25.0,226.0,973.0,0.0,62.0,19.3,232.0,0.00999999
2009-02-18 03:00:00,0.599999,7.0,18.0,0.0,7.0,0.0,14.0,0.0,-25.0,275.0,972.0,0.0,64.0,18.9,156.0,0.0
2009-02-18 04:00:00,0.599999,7.0,15.0,0.0,6.0,1.0,13.0,0.0,-25.0,283.0,972.0,0.0,66.0,18.4,145.0,0.00999999
2009-02-18 05:00:00,0.509999,8.0,13.0,0.0,7.0,0.0,15.0,0.0,-25.0,251.0,972.0,0.0,68.0,17.9,133.0,0.00999999
2009-02-18 06:00:00,0.53,3.0,22.0,0.0,4.0,0.0,7.0,0.0,-24.0,263.0,973.0,0.0,69.0,17.5,165.0,0.0
2009-02-18 07:00:00,0.599999,3.0,20.0,0.0,3.0,0.0,7.0,2.0,-24.0,249.0,974.0,0.0,69.0,17.4,216.0,0.00999999
2009-02-18 08:00:00,0.839999,5.0,14.0,0.0,5.0,0.0,10.0,45.0,-4.0,210.0,974.0,0.0,70.0,17.9,,0.0
2009-02-18 09:00:00,,11.0,9.0,0.0,7.0,1.0,18.0,160.0,54.0,267.0,975.0,0.2,62.0,20.7,162.0,0.0
2009-02-18 10:00:00,0.599999,,15.0,,,,,317.0,138.0,291.0,975.0,0.0,50.0,25.1,104.0,0.00999999
2009-02-18 11:00:00,0.42,7.0,41.0,2.0,5.0,1.0,13.0,467.0,220.0,348.0,975.0,0.0,41.0,28.7,106.0,0.14
2009-02-18 12:00:00,0.0799999,2.0,45.0,2.0,2.0,0.0,4.0,582.0,276.0,315.0,974.0,0.0,42.0,30.1,118.0,0.22
2009-02-18 13:00:00,0.0,2.0,51.0,1.0,1.0,1.0,3.0,606.0,306.0,249.0,973.0,0.0,40.0,31.4,120.0,0.25
2009-02-18 14:00:00,0.0,2.0,52.0,1.0,1.0,1.0,3.0,619.0,302.0,132.0,972.0,0.0,38.0,32.5,99.0,0.38
2009-02-18 15:00:00,0.0,2.0,53.0,2.0,1.0,1.0,3.0,506.0,237.0,123.0,971.0,0.0,38.0,32.3,151.0,0.509999
2009-02-18 16:00:00,0.0,1.0,52.0,1.0,1.0,0.0,2.0,321.0,164.0,117.0,970.0,0.0,40.0,32.1,122.0,0.509999
2009-02-18 17:00:00,0.0,2.0,56.0,1.0,1.0,0.0,3.0,159.0,59.0,98.0,970.0,0.0,42.0,31.1,115.0,0.35
2009-02-18 18:00:00,0.0,2.0,67.0,1.0,2.0,0.0,4.0,47.0,-4.0,99.0,970.0,0.0,47.0,29.6,149.0,0.2
2009-02-18 19:00:00,0.0100001,3.0,70.0,1.0,3.0,1.0,6.0,4.0,-22.0,114.0,971.0,0.0,53.0,27.2,97.0,0.04
2009-02-18 20:00:00,0.0999999,3.0,69.0,1.0,3.0,1.0,7.0,0.0,-22.0,130.0,971.0,0.0,57.0,26.0,181.0,0.03
2009-02-18 21:00:00,0.0,2.0,73.0,1.0,1.0,1.0,3.0,0.0,-22.0,139.0,972.0,0.0,58.0,25.7,223.0,0.05
2009-02-18 22:00:00,0.0,2.0,69.0,1.0,1.0,0.0,3.0,0.0,-22.0,138.0,972.0,0.0,61.0,25.3,175.0,0.05
2009-02-18 23:00:00,0.0,2.0,58.0,1.0,1.0,0.0,3.0,0.0,-21.0,132.0,972.0,0.0,65.0,24.6,125.0,0.00999999
2009-02-19 00:00:00,,,,,,,,,,,,,,,,
2009-02-19 01:00:00,0.0699999,5.0,29.0,1.0,5.0,0.0,10.0,1.0,-19.0,131.0,972.0,0.0,75.0,22.2,217.0,0.00999999
2009-02-19 02:00:00,0.05,9.0,16.0,2.0,8.0,0.0,17.0,0.0,-16.0,172.0,972.0,0.0,76.0,22.1,43.0,0.0
2009-02-19 03:00:00,0.05,8.0,15.0,2.0,7.0,0.0,15.0,0.0,-18.0,218.0,971.0,0.0,77.0,21.7,182.0,0.04
2009-02-19 04:00:00,0.05,10.0,7.0,2.0,8.0,0.0,18.0,0.0,-19.0,239.0,971.0,0.0,79.0,21.4,182.0,0.0
2009-02-19 05:00:00,0.12,14.0,2.0,2.0,9.0,0.0,24.0,0.0,-18.0,265.0,971.0,0.0,81.0,20.7,316.0,0.0
2009-02-19 06:00:00,0.13,24.0,0.0,2.0,11.0,0.0,36.0,0.0,-14.0,320.0,972.0,0.0,81.0,21.0,73.0,0.0
2009-02-19 07:00:00,0.27,39.0,0.0,3.0,11.0,1.0,50.0,2.0,-17.0,351.0,972.0,0.0,81.0,21.0,235.0,0.0
2009-02-19 08:00:00,0.39,34.0,1.0,3.0,10.0,1.0,44.0,39.0,0.0,431.0,973.0,0.0,80.0,21.2,222.0,0.0
2009-02-19 09:00:00,0.41,29.0,4.0,2.0,9.0,1.0,38.0,112.0,39.0,425.0,974.0,0.0,75.0,23.1,129.0,0.00999999
2009-02-19 10:00:00,0.589999,16.0,20.0,2.0,8.0,0.0,23.0,324.0,147.0,388.0,974.0,0.0,61.0,27.1,97.0,0.0799999
2009-02-19 11:00:00,0.26,3.0,41.0,1.0,2.0,0.0,5.0,481.0,232.0,208.0,974.0,0.0,52.0,29.3,109.0,0.33
2009-02-19 12:00:00,0.16,2.0,40.0,1.0,1.0,0.0,3.0,632.0,307.0,171.0,974.0,0.0,47.0,30.9,149.0,0.35
2009-02-19 13:00:00,0.0200005,2.0,41.0,1.0,1.0,0.0,3.0,661.0,345.0,136.0,973.0,0.0,45.0,32.3,127.0,0.47
2009-02-19 14:00:00,0.0,2.0,46.0,1.0,1.0,0.0,2.0,587.0,295.0,50.0,972.0,0.0,43.0,33.0,106.0,0.47
2009-02-19 15:00:00,0.0600004,2.0,54.0,1.0,1.0,0.0,3.0,519.0,255.0,49.0,971.0,0.0,42.0,33.8,111.0,0.19
2009-02-19 16:00:00,,2.0,,1.0,1.0,0.0,3.0,307.0,164.0,61.0,970.0,0.0,43.0,33.5,102.0,0.3
2009-02-19 17:00:00,0.16,2.0,48.0,1.0,1.0,,3.0,115.0,44.0,52.0,970.0,0.0,47.0,31.8,107.0,0.38
2009-02-19 18:00:00,0.21,2.0,47.0,,2.0,0.0,4.0,58.0,9.0,70.0,970.0,0.0,51.0,30.5,122.0,0.23
2009-02-19 19:00:00,0.28,,47.0,2.0,,0.0,,4.0,-18.0,87.0,971.0,0.0,56.0,28.9,122.0,0.0999999
2009-02-19 20:00:00,0.29,2.0,51.0,1.0,2.0,0.0,4.0,0.0,-15.0,96.0,971.0,0.0,61.0,27.7,168.0,0.04
2009-02-19 21:00:00,0.21,1.0,59.0,1.0,1.0,0.0,3.0,0.0,-13.0,102.0,972.0,0.0,61.0,27.5,120.0,0.00999999
2009-02-19 22:00:00,0.24,1.0,60.0,1.0,1.0,0.0,2.0,0.0,-12.0,107.0,973.0,0.0,61.0,27.2,155.0,0.00999999
2009-02-19 23:00:00,0.18,1.0,60.0,1.0,1.0,0.0,2.0,0.0,-13.0,78.0,973.0,0.0,61.0,27.1,138.0,0.03
2009-02-20 00:00:00,,,,,,,,,,,,,,,,
2009-02-20 01:00:00,0.26,2.0,46.0,1.0,1.0,0.0,4.0,2.0,-18.0,98.0,973.0,0.0,60.0,26.6,204.0,0.11
2009-02-20 02:00:00,0.24,2.0,46.0,1.0,1.0,0.0,3.0,0.0,-15.0,60.0,973.0,0.0,65.0,25.0,223.0,0.00999999
2009-02-20 03:00:00,0.24,2.0,47.0,1.0,1.0,0.0,2.0,0.0,-18.0,67.0,973.0,0.0,66.0,24.8,182.0,0.00999999
2009-02-20 04:00:00,0.28,2.0,40.0,1.0,1.0,0.0,3.0,1.0,-19.0,66.0,973.0,0.0,69.0,23.7,114.0,0.00999999
2009-02-20 05:00:00,0.24,2.0,32.0,1.0,1.0,0.0,3.0,0.0,-21.0,73.0,973.0,0.0,74.0,22.7,128.0,0.03
